SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TotalCharges
0,1,46,True,False,True,True,True,False,False,True,46
0,46,54,False,False,True,True,True,True,False,True,2484
1,40,95,False,True,True,False,False,False,False,True,3800
0,21,78,True,True,True,False,True,False,True,True,1638
0,6,98,False,False,True,True,True,False,False,True,588
0,59,111,True,True,True,True,True,False,False,False,6549
0,15,59,True,False,True,False,False,True,False,True,885
0,27,95,False,False,True,False,True,False,False,True,2565
0,71,116,True,False,True,False,False,False,False,False,8236
0,45,89,False,False,True,False,True,False,False,False,4005
0,4,21,True,False,True,False,False,False,False,False,84
0,1,20,False,False,True,True,False,True,False,True,20
0,47,99,True,True,True,True,True,True,False,True,4653
0,34,50,True,False,True,True,True,False,False,False,1700
0,18,54,False,True,True,False,False,False,False,False,972
0,8,54,False,False,True,True,True,False,False,False,432
0,7,36,True,False,False,True,True,False,False,False,252
0,5,84,True,True,True,True,True,False,False,True,420
0,39,59,False,False,True,True,True,False,False,False,2301
0,29,21,True,True,True,True,True,False,True,False,609
0,1,55,False,False,True,False,False,False,False,True,55
0,31,25,True,True,False,True,True,True,False,False,775
0,2,24,True,False,False,True,True,False,False,False,48
0,63,71,True,False,True,False,False,True,False,False,4473
0,20,79,True,False,True,False,False,True,False,False,1580
0,71,83,False,False,True,False,False,False,True,False,5893
0,66,61,False,False,True,False,True,False,False,False,4026
0,8,45,True,False,True,False,False,True,False,True,360
0,2,96,False,False,True,False,True,False,True,True,192
0,3,35,True,False,False,True,True,False,False,False,105
0,47,20,False,False,True,False,False,False,False,False,940
0,2,49,True,False,False,True,True,True,False,True,98
0,1,74,True,False,True,False,False,False,False,False,74
0,7,20,False,False,True,False,False,True,False,False,140
0,69,105,True,True,True,True,False,True,False,False,7245
0,5,105,True,False,True,False,False,False,False,False,525
0,71,20,False,False,True,True,True,False,False,False,1420
0,1,74,False,False,True,False,True,False,False,True,74
0,14,90,False,True,True,False,False,True,False,True,1260
0,29,19,False,False,True,True,True,False,False,False,551
0,56,82,True,False,True,False,False,False,False,False,4592
1,6,96,True,False,True,False,True,False,False,True,576
1,1,40,True,False,False,True,True,False,False,True,40
0,46,91,False,True,True,True,True,False,False,False,4186
0,20,108,True,False,True,False,False,False,False,False,2160
1,20,86,False,False,True,False,False,False,True,True,1720
1,37,76,False,False,True,True,False,True,False,True,2812
0,24,20,False,True,True,True,True,True,False,False,480
0,29,95,True,True,True,False,True,False,False,True,2755
0,21,104,False,False,True,True,True,False,False,True,2184
0,19,103,True,True,True,False,False,False,True,True,1957
0,54,81,False,False,True,False,False,False,True,False,4374
0,2,19,True,False,True,False,True,False,False,True,38
1,27,104,False,False,True,False,True,False,False,True,2808
0,46,61,True,False,False,True,False,False,True,False,2806
0,18,20,False,False,True,False,False,False,True,False,360
0,43,56,False,True,True,False,False,False,False,True,2408
0,3,20,False,False,True,False,False,False,True,False,60
0,4,45,True,False,True,True,False,True,False,False,180
0,6,84,True,True,True,True,True,False,False,True,504
1,35,101,True,False,True,True,True,True,False,False,3535
0,68,60,False,True,False,False,False,False,False,False,4080
0,5,96,False,False,True,False,False,False,False,True,480
0,3,45,False,False,True,False,False,False,False,False,135
1,4,73,False,False,True,True,False,True,False,False,292
0,4,25,False,False,True,False,False,False,False,False,100
0,2,80,False,False,True,False,False,False,False,True,160
0,40,110,True,True,True,True,True,False,False,False,4400
0,10,95,True,False,True,False,False,False,False,False,950
1,24,80,True,False,True,False,True,False,False,False,1920
1,72,107,False,False,True,False,False,False,True,False,7704
0,24,99,False,False,True,False,False,False,False,True,2376
0,72,87,False,False,True,False,False,False,True,False,6264
0,1,52,False,False,True,False,True,False,False,True,52
0,18,88,False,False,True,True,False,False,False,True,1584
0,4,40,True,False,False,False,False,False,False,False,160
1,36,91,True,False,True,False,True,False,False,True,3276
0,11,75,False,False,True,False,False,False,True,False,825
0,1,70,True,False,True,True,False,False,False,True,70
0,42,80,True,False,True,False,False,False,True,False,3360
1,16,85,False,False,True,True,False,False,True,True,1360
0,50,114,True,False,True,True,True,False,False,False,5700
0,38,20,False,True,True,False,True,False,False,False,760
1,24,80,True,True,True,False,False,False,True,False,1920
0,31,60,True,True,True,False,False,False,True,False,1860
0,8,19,True,True,True,False,True,False,False,False,152
1,43,108,False,False,True,False,False,False,False,True,4644
0,57,70,False,False,True,True,True,False,True,False,3990
0,13,21,False,True,True,False,False,False,True,False,273
0,40,90,True,False,True,True,True,True,False,False,3600
0,23,20,True,True,True,False,True,False,False,False,460
0,72,84,False,True,True,False,False,False,False,False,6048
0,55,84,False,False,True,True,True,False,False,False,4620
0,48,111,True,False,True,True,False,False,True,False,5328
0,36,97,False,True,True,False,True,False,False,True,3492
0,11,69,True,False,True,False,False,False,False,False,759
0,1,85,False,False,True,False,True,True,False,False,85
0,53,98,False,False,True,False,True,False,False,True,5194
0,70,51,True,False,False,True,False,False,False,False,3570
0,12,96,True,False,True,True,True,False,False,False,1152
0,22,95,True,False,True,False,False,False,False,True,2090
0,55,69,False,True,True,False,False,True,False,False,3795
1,28,64,False,False,True,True,True,False,False,False,1792
0,58,20,False,True,True,False,False,False,False,False,1160
0,19,20,True,False,True,False,True,False,False,False,380
0,19,95,False,False,True,True,True,False,False,True,1805
0,31,72,True,False,True,False,True,False,False,False,2232
0,13,89,False,False,True,False,False,False,True,True,1157
0,1,20,True,False,True,False,False,False,False,True,20
0,1,71,True,True,True,True,True,False,False,True,71
1,18,74,False,False,True,False,False,False,False,False,1332
0,2,20,False,True,True,False,False,False,False,False,40
0,70,65,True,False,True,False,False,False,False,False,4550
1,44,19,True,False,True,False,True,True,False,False,836
0,4,21,False,True,True,False,False,True,False,False,84
0,65,76,True,False,True,False,True,False,False,False,4940
1,71,100,False,False,True,False,False,True,False,False,7100
0,64,54,False,True,True,False,True,True,False,False,3456
0,28,92,False,False,True,False,False,False,False,True,2576
1,16,96,False,False,True,False,True,False,False,True,1536
0,70,114,False,True,True,True,False,True,False,True,7980
0,39,82,False,True,True,False,False,False,False,False,3198
0,19,45,True,False,True,True,False,True,False,False,855
0,60,105,False,False,True,True,False,False,False,False,6300
0,51,90,True,False,True,False,False,False,True,False,4590
1,56,110,False,False,True,True,False,True,False,False,6160
0,66,105,True,False,True,True,True,False,True,True,6930
0,58,56,False,True,False,True,False,False,True,False,3248
0,69,59,False,True,True,True,True,True,False,False,4071
0,27,56,False,False,True,False,False,False,False,False,1512
0,1,49,False,False,True,False,False,False,True,False,49
0,7,25,False,False,False,False,True,False,False,False,175
1,8,70,True,False,True,False,False,False,False,True,560
0,15,70,True,True,True,True,False,False,True,False,1050
0,9,20,True,False,True,False,True,False,False,False,180
0,12,67,True,False,True,False,True,False,False,False,804
0,25,71,False,False,True,True,True,False,True,False,1775
0,28,81,False,True,True,False,False,False,True,True,2268
0,49,101,False,False,True,False,False,False,True,False,4949
1,57,45,True,False,False,True,True,False,False,True,2565
0,11,21,True,False,True,True,True,True,False,False,231
0,37,95,False,True,True,False,True,False,False,False,3515
0,40,101,True,False,True,True,False,False,False,True,4040
0,54,45,True,False,False,True,True,True,False,False,2430
0,12,85,True,False,True,False,False,False,True,False,1020
0,4,55,True,False,True,False,True,False,True,False,220
0,66,103,True,True,True,False,True,False,False,False,6798
0,70,60,True,True,False,False,False,True,False,False,4200
0,1,75,False,False,True,True,True,True,False,True,75
0,58,103,True,False,True,False,False,False,True,True,5974
1,47,86,True,False,True,True,False,False,True,False,4042
1,4,79,False,False,True,True,True,True,False,True,316
0,57,59,False,True,True,False,False,False,False,False,3363
0,15,94,False,False,True,False,False,False,True,False,1410
0,24,90,False,False,True,False,False,True,False,False,2160
0,20,19,False,False,True,False,False,False,True,False,380
1,61,98,True,False,True,True,False,False,False,False,5978
0,16,50,False,False,False,False,True,False,False,True,800
0,72,98,False,False,True,True,False,False,True,False,7056
1,14,40,False,False,False,False,False,False,False,False,560
0,2,46,True,False,True,True,True,False,False,True,92
0,64,92,True,True,True,False,False,True,False,False,5888
0,30,20,True,False,True,True,True,False,True,False,600
0,64,89,True,False,True,True,True,True,False,False,5696
0,61,112,True,False,True,False,True,False,False,True,6832
0,50,84,False,True,True,True,False,False,False,False,4200
0,47,95,False,False,True,False,True,False,False,False,4465
0,51,60,True,False,True,True,True,False,False,False,3060
0,37,91,False,False,True,False,False,False,True,False,3367
1,64,97,False,False,True,True,True,False,False,False,6208
0,60,60,True,False,False,True,True,False,False,False,3600
0,1,20,True,False,True,True,True,True,False,False,20
0,14,82,True,False,True,False,False,False,False,False,1148
0,1,76,False,False,True,False,False,False,True,True,76
0,17,88,False,True,True,False,False,True,False,True,1496
0,63,104,True,False,True,True,False,True,False,False,6552
0,72,26,False,True,True,False,False,True,False,False,1872
0,29,101,True,True,True,True,True,False,True,False,2929
0,18,62,False,True,True,False,False,False,False,False,1116
1,38,70,True,False,True,False,False,True,False,True,2660
1,26,19,True,False,True,True,False,False,True,False,494
1,70,105,True,False,True,False,False,False,False,False,7350
0,7,79,False,False,True,False,True,False,False,True,553
0,22,21,False,False,True,True,True,False,False,False,462
0,25,55,False,True,True,True,True,False,False,False,1375
0,33,39,True,False,False,True,False,True,False,False,1287
1,27,96,True,False,True,False,True,False,False,True,2592
0,15,75,True,True,True,True,True,False,False,True,1125
0,41,25,False,False,True,False,False,False,False,False,1025
0,38,95,True,False,True,True,True,False,False,False,3610
1,44,89,True,False,True,False,True,False,False,False,3916
0,66,20,True,True,True,False,False,False,False,False,1320
0,19,21,True,True,True,False,False,False,True,False,399
0,17,90,True,False,True,False,False,True,False,True,1530
0,7,75,True,False,True,False,False,False,False,False,525
1,21,72,False,False,True,True,True,False,False,False,1512
0,61,94,True,False,True,True,False,False,False,True,5734
0,4,51,False,False,True,True,True,False,False,False,204
0,58,75,True,True,True,True,False,False,True,False,4350
0,21,56,False,True,False,True,False,False,False,True,1176
0,60,20,True,True,True,True,True,False,False,False,1200
0,43,26,False,False,True,False,True,False,False,False,1118
1,36,85,True,False,True,True,True,False,False,True,3060
1,57,55,False,False,False,True,True,False,False,False,3135
0,24,55,True,False,True,True,True,False,False,False,1320
0,68,105,True,True,True,False,False,False,True,False,7140
0,72,95,True,False,True,True,False,True,False,False,6840
0,9,40,True,False,False,True,True,False,False,False,360
0,66,80,True,True,True,True,True,False,False,False,5280
0,8,74,False,False,True,False,False,False,False,False,592
0,50,103,False,True,True,False,True,True,False,False,5150
0,10,76,False,False,True,True,False,False,True,False,760
0,54,30,True,False,False,True,True,False,False,False,1620
0,1,80,False,False,True,True,False,False,True,True,80
0,71,109,True,False,True,False,True,False,False,False,7739
0,4,101,True,True,True,True,True,False,False,True,404
0,33,55,True,False,True,True,False,False,True,False,1815
1,10,87,True,False,True,True,True,True,False,True,870
0,72,49,False,False,False,False,False,False,False,False,3528
1,1,21,False,False,True,True,False,True,False,True,21
0,67,26,False,False,True,True,False,False,True,False,1742
0,22,80,False,False,True,True,False,False,True,False,1760
0,62,97,True,False,True,False,False,False,True,True,6014
1,21,42,False,False,False,True,False,False,False,True,882
